"Gene.Names"	"apo1_Rep1"	"apo1_Rep2"	"apo1_Rep3"	"apo2_Rep1"	"apo2_Rep2"	"apo2_Rep3"	"apo3_Rep1"	"apo3_Rep2"	"apo3_Rep3"	"Entry"	"Entry.Name"	"Protein.names"	"Length"	"Pathway"	"Gene.Ontology..biological.process."	"Gene.Ontology.IDs"
"EGW08_002798"	4	2	2	9	6	3	9	2	7	"A0A3S0ZXY0"	"A0A3S0ZXY0_ELYCH"	"Uncharacterized protein"	116	""	""	"GO:0005272; GO:0016020"
"EGW08_002799"	2	0	2	3	1	2	4	2	2	"A0A433U6F3"	"A0A433U6F3_ELYCH"	"Uncharacterized protein"	95	""	""	"GO:0005272; GO:0016020"
"EGW08_002800"	123	58	65	134	56	78	135	69	66	"A0A433U6I0"	"A0A433U6I0_ELYCH"	"Uncharacterized protein"	501	""	""	"GO:0005272; GO:0016020"
"EGW08_002801"	1	0	1	1	0	1	1	1	0	"A0A3S1BR01"	"A0A3S1BR01_ELYCH"	"AMP-dependent synthetase/ligase domain-containing protein"	660	""	""	""
"EGW08_002802"	159	78	81	180	93	87	166	79	87	"A0A3S1BR41"	"A0A3S1BR41_ELYCH"	"Uncharacterized protein"	475	""	"DNA-templated transcription [GO:0006351]; positive regulation of DNA-templated transcription [GO:0045893]"	"GO:0003677; GO:0003723; GO:0005634; GO:0006351; GO:0045893"
"EGW08_002803"	2	1	1	1	0	1	0	0	0	"A0A3S1HZT7"	"A0A3S1HZT7_ELYCH"	"Uncharacterized protein"	110	""	"mRNA transport [GO:0051028]; protein transport [GO:0015031]"	"GO:0005643; GO:0015031; GO:0031965; GO:0051028"
"EGW08_002804"	72	39	33	76	35	41	70	35	35	"A0A3S1ADZ2"	"A0A3S1ADZ2_ELYCH"	"Uncharacterized protein"	355	""	""	""
"EGW08_002805"	9	7	2	8	4	4	8	5	3	"A0A433U6H1"	"A0A433U6H1_ELYCH"	"GH18 domain-containing protein"	306	""	"carbohydrate metabolic process [GO:0005975]"	"GO:0005975; GO:0008061"
"EGW08_002806"	140	68	72	157	86	71	142	74	68	"A0A3S1A351"	"A0A3S1A351_ELYCH"	"oligopeptidase A (EC 3.4.24.70)"	720	""	"proteolysis [GO:0006508]"	"GO:0004222; GO:0006508; GO:0046872"
"EGW08_002807"	22	8	14	37	19	18	25	15	10	"A0A433U6M3"	"A0A433U6M3_ELYCH"	"Uncharacterized protein"	242	""	""	""
"EGW08_002808"	219	112	107	266	124	142	252	123	129	"A0A3S1CD37"	"A0A3S1CD37_ELYCH"	"Antistasin-like domain-containing protein"	181	""	"negative regulation of peptidase activity [GO:0010466]"	"GO:0004867; GO:0010466"
"EGW08_002809"	14	5	9	19	9	10	21	13	8	"A0A433U6G7"	"A0A433U6G7_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	742	""	""	"GO:0004983; GO:0016020"
"EGW08_002810"	0	0	0	0	0	0	0	0	0	"A0A433U6J6"	"A0A433U6J6_ELYCH"	"Uncharacterized protein"	218	""	""	""
"EGW08_002811"	8	2	6	7	3	4	8	2	6	"A0A433U6X7"	"A0A433U6X7_ELYCH"	"Uncharacterized protein"	168	""	""	"GO:0016020"
"EGW08_002812"	38	17	21	44	24	20	35	19	16	"A0A433U6G1"	"A0A433U6G1_ELYCH"	"Deoxynucleoside kinase domain-containing protein"	322	""	""	""
"EGW08_002813"	18	10	8	23	15	8	20	11	9	"A0A3S1BIZ4"	"A0A3S1BIZ4_ELYCH"	"Uncharacterized protein"	170	""	""	""
"EGW08_002814"	568	806	704	633	857	825	627	877	799	"A0A3S0ZYS6"	"A0A3S0ZYS6_ELYCH"	"MARVEL domain-containing protein"	378	""	""	"GO:0016020"
"EGW08_002815"	0	473	469	0	549	500	0	542	507	"A0A3S1BV07"	"A0A3S1BV07_ELYCH"	"Uncharacterized protein"	177	""	""	""
"EGW08_002816"	42	23	19	56	25	31	59	26	33	"A0A3S0ZXZ1"	"A0A3S0ZXZ1_ELYCH"	"Uncharacterized protein"	141	""	""	""
"EGW08_002817"	0	0	0	0	0	0	0	0	0	"A0A433U6N4"	"A0A433U6N4_ELYCH"	"Uncharacterized protein"	217	""	""	""
"EGW08_002818"	8	6	2	5	3	2	13	4	9	"A0A3S1BR09"	"A0A3S1BR09_ELYCH"	"Uncharacterized protein"	201	""	""	"GO:0016020"
"EGW08_002819"	187	93	94	217	102	115	194	96	98	"A0A433U6H7"	"A0A433U6H7_ELYCH"	"Mitochondrial import receptor subunit TOM22 homolog"	128	""	"intracellular protein transport [GO:0006886]"	"GO:0005741; GO:0006886"
"EGW08_002820"	92	52	40	113	52	61	101	57	44	"A0A3S1BR50"	"A0A3S1BR50_ELYCH"	"Uncharacterized protein"	171	""	""	"GO:0016020"
"EGW08_002821"	16	15	1	12	6	6	17	9	8	"A0A3S1HZU8"	"A0A3S1HZU8_ELYCH"	"Uncharacterized protein"	105	""	""	""
"EGW08_002822"	0	0	0	0	0	0	0	0	0	"A0A3S1AE00"	"A0A3S1AE00_ELYCH"	"Uncharacterized protein"	340	""	""	"GO:0016020"
"EGW08_002823"	2	1	1	1	1	0	2	2	0	"A0A3S0ZXV8"	"A0A3S0ZXV8_ELYCH"	"FZ domain-containing protein"	118	""	""	""
"EGW08_002824"	1	1	0	5	2	3	2	2	0	"A0A3S1BQY0"	"A0A3S1BQY0_ELYCH"	"FZ domain-containing protein"	133	""	""	""
"EGW08_002825"	6	4	2	9	4	5	10	5	5	"A0A433U6S2"	"A0A433U6S2_ELYCH"	"FZ domain-containing protein"	334	""	""	""
"EGW08_002826"	2	1	1	4	3	1	1	1	0	"A0A3S1BR25"	"A0A3S1BR25_ELYCH"	"SEA domain-containing protein"	193	""	""	"GO:0016020"
"EGW08_002827"	2	0	2	0	0	0	1	0	1	"A0A3S1HZR2"	"A0A3S1HZR2_ELYCH"	"Uncharacterized protein"	233	""	""	""
"EGW08_002828"	8	6	2	12	5	7	6	3	3	"A0A3S1ADX5"	"A0A3S1ADX5_ELYCH"	"C2H2-type domain-containing protein"	171	""	""	""
"EGW08_002829"	3	1	2	4	3	1	8	3	5	"A0A433U6D6"	"A0A433U6D6_ELYCH"	"Uncharacterized protein"	296	""	""	""
"EGW08_002830"	11	5	6	10	3	7	9	2	7	"A0A433U6E4"	"A0A433U6E4_ELYCH"	"Uncharacterized protein"	300	""	""	"GO:0016020"
"EGW08_002831"	38	25	13	49	24	25	45	32	13	"A0A3S1A337"	"A0A3S1A337_ELYCH"	"Potassium channel voltage dependent KCNQ C-terminal domain-containing protein"	350	""	""	"GO:0005249; GO:0005886"
"EGW08_002832"	17	7	10	20	6	14	32	18	14	"A0A3S1CD17"	"A0A3S1CD17_ELYCH"	"Ion transport domain-containing protein"	317	""	""	"GO:0005249; GO:0016020"
"EGW08_002833"	24	8	16	29	13	16	22	16	6	"A0A3S1BIX7"	"A0A3S1BIX7_ELYCH"	"Uncharacterized protein"	672	""	""	""
"EGW08_002834"	9	6	3	5	3	2	5	2	3	"A0A3S0ZYQ6"	"A0A3S0ZYQ6_ELYCH"	"Uncharacterized protein"	494	""	""	""
"EGW08_002835"	25	14	11	35	21	14	26	13	13	"A0A433U6T3"	"A0A433U6T3_ELYCH"	"Uncharacterized protein"	270	""	""	""
"EGW08_002836"	6	3	3	3	0	3	8	5	3	"A0A3S1BUZ1"	"A0A3S1BUZ1_ELYCH"	"Uncharacterized protein"	183	""	""	""
"EGW08_002837"	9	3	6	2	0	2	2	1	1	"A0A3S0ZXX0"	"A0A3S0ZXX0_ELYCH"	"Armadillo repeat-containing domain-containing protein"	144	""	""	""
"EGW08_002838"	2	0	2	2	1	1	2	2	0	"A0A3S1BQZ0"	"A0A3S1BQZ0_ELYCH"	"Uncharacterized protein"	127	""	""	"GO:0016020"
"EGW08_002839"	8	3	5	10	7	3	12	4	8	"A0A433U6E6"	"A0A433U6E6_ELYCH"	"Armadillo repeat-containing domain-containing protein"	375	""	""	""
"EGW08_002840"	30	16	14	31	15	16	28	8	20	"A0A433U6F2"	"A0A433U6F2_ELYCH"	"Zinc finger PHD-type domain-containing protein"	345	""	""	"GO:0046872"
"EGW08_002841"	14	7	7	15	8	7	13	6	7	"A0A433U6I3"	"A0A433U6I3_ELYCH"	"Uncharacterized protein"	153	""	""	""
"EGW08_002842"	11	6	5	13	5	8	13	10	3	"A0A3S1BR34"	"A0A3S1BR34_ELYCH"	"Thioredoxin domain-containing protein"	107	""	""	""
"EGW08_002843"	25	13	12	29	16	13	25	15	10	"A0A3S1HZS4"	"A0A3S1HZS4_ELYCH"	"CBM21 domain-containing protein"	835	""	""	""
"EGW08_002844"	23	14	9	28	12	16	35	15	20	"A0A433U6G2"	"A0A433U6G2_ELYCH"	"Dynein light intermediate chain"	301	""	"microtubule-based movement [GO:0007018]"	"GO:0005524; GO:0005737; GO:0005868; GO:0005874; GO:0007018"
"EGW08_002845"	19	14	5	16	9	7	16	7	9	"A0A433U6U8"	"A0A433U6U8_ELYCH"	"Dynein light intermediate chain"	101	""	""	"GO:0005737; GO:0005874; GO:0030286"
"EGW08_002846"	42	25	17	71	41	30	55	34	21	"A0A433U6D5"	"A0A433U6D5_ELYCH"	"Glucose-methanol-choline oxidoreductase N-terminal domain-containing protein"	609	""	""	"GO:0016614; GO:0050660"
"EGW08_002847"	18	11	7	23	15	8	24	10	14	"A0A3S1ADY4"	"A0A3S1ADY4_ELYCH"	"UBC core domain-containing protein"	172	""	""	"GO:0005524; GO:0016740"
"EGW08_002848"	21	13	8	15	8	7	23	12	11	"A0A3S1A344"	"A0A3S1A344_ELYCH"	"Mitochondrial calcium uniporter regulator 1"	264	""	""	"GO:0005739; GO:0016020"
"EGW08_002849"	117	59	58	128	68	60	118	60	58	"A0A433U6F4"	"A0A433U6F4_ELYCH"	"Uncharacterized protein"	341	""	""	""
"EGW08_002850"	10	5	5	12	7	5	9	4	5	"A0A433U6G4"	"A0A433U6G4_ELYCH"	"GST N-terminal domain-containing protein"	350	""	""	"GO:0016020"
"EGW08_002851"	179	92	87	156	77	79	161	85	76	"A0A433U6J9"	"A0A433U6J9_ELYCH"	"RING-type domain-containing protein"	1994	""	""	"GO:0004842; GO:0008270; GO:0071797"
"EGW08_002852"	125	60	65	150	71	79	128	68	60	"A0A3S1CD28"	"A0A3S1CD28_ELYCH"	"Uncharacterized protein"	216	""	""	""
"EGW08_002853"	21	11	10	28	15	13	15	5	10	"A0A3S1BUV4"	"A0A3S1BUV4_ELYCH"	"C2H2-type domain-containing protein"	753	""	""	""
"EGW08_002854"	13	9	4	15	7	8	17	10	7	"A0A433U6B0"	"A0A433U6B0_ELYCH"	"Uncharacterized protein"	99	""	""	"GO:0016020"
"EGW08_002855"	124	63	61	151	83	68	138	78	60	"A0A3S0ZXS8"	"A0A3S0ZXS8_ELYCH"	"RNA methyltransferase (EC 2.1.1.-)"	932	""	""	"GO:0008171; GO:0008173"
"EGW08_002856"	17	9	8	21	9	12	23	10	13	"A0A3S1BQV4"	"A0A3S1BQV4_ELYCH"	"CW-type domain-containing protein"	1103	""	""	"GO:0008270"
"EGW08_002857"	196	102	94	230	109	121	199	98	101	"A0A433U692"	"A0A433U692_ELYCH"	"Glycoside hydrolase family 31 N-terminal domain-containing protein"	716	""	"carbohydrate metabolic process [GO:0005975]"	"GO:0004553; GO:0005975"
"EGW08_002858"	846	412	434	1031	515	516	1008	492	516	"A0A433U6M8"	"A0A433U6M8_ELYCH"	"D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain-containing protein"	415	""	""	"GO:0016616; GO:0051287"
"EGW08_002859"	2	2	0	3	1	2	5	2	3	"A0A3S1BQZ7"	"A0A3S1BQZ7_ELYCH"	"Uncharacterized protein"	248	""	""	""
"EGW08_002860"	182	90	92	192	98	94	167	90	77	"A0A433U6B6"	"A0A433U6B6_ELYCH"	"D-isomer specific 2-hydroxyacid dehydrogenase NAD-binding domain-containing protein"	242	""	""	"GO:0016616; GO:0051287"
"EGW08_002861"	267	156	111	281	140	141	272	139	133	"A0A433U684"	"A0A433U684_ELYCH"	"C2 domain-containing protein"	301	""	""	"GO:0016020"
"EGW08_002862"	27	14	13	29	15	14	23	14	9	"A0A433U687"	"A0A433U687_ELYCH"	"4-hydroxy-2-oxoglutarate aldolase, mitochondrial (EC 4.1.3.16) (Dihydrodipicolinate synthase-like) (Probable 2-keto-4-hydroxyglutarate aldolase)"	328	""	""	"GO:0008700"
"EGW08_002863"	0	0	0	0	0	0	0	0	0	"A0A433U689"	"A0A433U689_ELYCH"	"TFIIS central domain-containing protein"	356	""	""	""
"EGW08_002864"	16	8	8	18	12	6	20	11	9	"A0A3S1HZM7"	"A0A3S1HZM7_ELYCH"	"Homeobox domain-containing protein"	551	""	""	"GO:0000981; GO:0003677; GO:0005634"
"EGW08_002865"	39	18	21	63	29	34	55	29	26	"A0A3S1ADU9"	"A0A3S1ADU9_ELYCH"	"Adenosine deaminase domain-containing protein"	371	""	""	"GO:0019239"
"EGW08_002866"	71	42	29	72	38	34	67	35	32	"A0A433U676"	"A0A433U676_ELYCH"	"DUF4201 domain-containing protein"	736	""	""	""
"EGW08_002867"	84	45	39	95	48	47	107	65	42	"A0A3S1A315"	"A0A3S1A315_ELYCH"	"SH3 and PX domain-containing protein 2A"	836	""	""	"GO:0005737; GO:0016176; GO:0035091"
"EGW08_002868"	36	18	18	42	18	24	50	28	22	"A0A3S1CCZ3"	"A0A3S1CCZ3_ELYCH"	"RING-type domain-containing protein"	452	""	""	"GO:0005737; GO:0008270; GO:0016020"
"EGW08_002869"	126	62	64	162	92	70	171	90	81	"A0A433U675"	"A0A433U675_ELYCH"	"Carboxymuconolactone decarboxylase-like domain-containing protein"	236	""	""	"GO:0051920"
"EGW08_002870"	52	32	20	72	33	39	75	29	46	"A0A3S1BIV0"	"A0A3S1BIV0_ELYCH"	"OBG-type G domain-containing protein"	375	""	"ribosome biogenesis [GO:0042254]"	"GO:0003924; GO:0005525; GO:0042254"
"EGW08_002871"	116	59	57	152	83	69	134	63	71	"A0A3S0ZYN4"	"A0A3S0ZYN4_ELYCH"	"2-amino-3-carboxymuconate-6-semialdehyde decarboxylase (EC 4.1.1.45) (Picolinate carboxylase)"	355	"PATHWAY: Secondary metabolite metabolism; quinolate metabolism. {ECO:0000256|ARBA:ARBA00005079, ECO:0000256|RuleBase:RU366045}."	"negative regulation of quinolinate biosynthetic process [GO:1904985]"	"GO:0001760; GO:0005829; GO:0016787; GO:1904985"
"EGW08_002872"	63	32	31	74	41	33	69	43	26	"A0A3S1BUW5"	"A0A3S1BUW5_ELYCH"	"Methionine aminopeptidase (EC 3.4.11.18)"	325	""	"protein modification process [GO:0036211]; proteolysis [GO:0006508]"	"GO:0004239; GO:0006508; GO:0036211; GO:0046872; GO:0070006"
"EGW08_002873"	40	18	22	59	29	30	55	17	38	"A0A433U6A1"	"A0A433U6A1_ELYCH"	"Mediator of RNA polymerase II transcription subunit 27"	121	""	""	"GO:0016592"
"EGW08_002874"	21	6	15	19	11	8	20	9	11	"A0A433U6D2"	"A0A433U6D2_ELYCH"	"Uncharacterized protein"	113	"PATHWAY: Energy metabolism; oxidative phosphorylation. {ECO:0000256|ARBA:ARBA00004673}."	"mitochondrial electron transport, cytochrome c to oxygen [GO:0006123]"	"GO:0005751; GO:0006123"
"EGW08_002875"	29	14	15	33	12	21	37	14	23	"A0A3S0ZXT9"	"A0A3S0ZXT9_ELYCH"	"tRNA (guanine(26)-N(2))-dimethyltransferase (EC 2.1.1.216)"	602	""	""	"GO:0000049; GO:0004809"
"EGW08_002876"	35	19	16	33	17	16	32	14	18	"A0A3S1BQW3"	"A0A3S1BQW3_ELYCH"	"DUF1279 domain-containing protein"	338	""	""	""
"EGW08_002877"	6	3	3	3	2	1	7	5	2	"A0A3S1BR05"	"A0A3S1BR05_ELYCH"	"Selenoprotein O"	544	""	""	"GO:0005524; GO:0016779; GO:0046872"
"EGW08_002878"	18	9	9	35	20	15	43	26	17	"A0A3S1HZP0"	"A0A3S1HZP0_ELYCH"	"Regulator of microtubule dynamics protein 1"	235	""	""	""
"EGW08_002879"	295	157	138	346	169	177	332	167	165	"A0A433U686"	"A0A433U686_ELYCH"	"DDB1- and CUL4-associated factor 11"	550	""	""	""
"EGW08_002880"	55	26	29	49	33	16	71	32	39	"A0A3S1ADV7"	"A0A3S1ADV7_ELYCH"	"Calcium-transporting ATPase (EC 7.2.2.10)"	977	""	""	"GO:0005388; GO:0005524; GO:0016020; GO:0016887; GO:0140613"
"EGW08_002881"	135	68	67	169	81	88	152	73	79	"A0A433U6A5"	"A0A433U6A5_ELYCH"	"Protein kinase domain-containing protein"	383	""	"protein phosphorylation [GO:0006468]"	"GO:0004674; GO:0005524; GO:0006468"
"EGW08_002882"	10	8	2	7	5	2	14	9	5	"A0A3S1A321"	"A0A3S1A321_ELYCH"	"Strictosidine synthase conserved region domain-containing protein"	1104	""	"biosynthetic process [GO:0009058]"	"GO:0009058; GO:0016844"
"EGW08_002883"	1	0	1	5	2	3	3	1	2	"A0A3S1CD02"	"A0A3S1CD02_ELYCH"	"Uncharacterized protein"	241	""	""	""
"EGW08_002884"	17	6	11	21	12	9	20	12	8	"A0A3S1BIV9"	"A0A3S1BIV9_ELYCH"	"BACK domain-containing protein"	409	""	""	""
"EGW08_002885"	0	0	0	0	0	0	1	1	0	"A0A433U6B5"	"A0A433U6B5_ELYCH"	"P3 protein"	275	""	""	"GO:0015293; GO:0016020"
"EGW08_002886"	160	83	77	206	95	111	195	94	101	"A0A3S0ZYP3"	"A0A3S0ZYP3_ELYCH"	"Protein kinase domain-containing protein"	1076	""	"protein phosphorylation [GO:0006468]"	"GO:0004672; GO:0005524; GO:0006468"
"EGW08_002887"	40	22	18	34	16	18	43	18	25	"A0A3S1BUX2"	"A0A3S1BUX2_ELYCH"	"Uncharacterized protein"	279	""	""	""
"EGW08_002888"	55	22	33	75	37	38	54	29	25	"A0A3S0ZXU8"	"A0A3S0ZXU8_ELYCH"	"Tyrosinase copper-binding domain-containing protein"	657	""	""	"GO:0008061; GO:0016491"
"EGW08_002889"	17	10	7	22	10	12	16	11	5	"A0A433U696"	"A0A433U696_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	299	""	""	"GO:0005886; GO:0008528"
"EGW08_002890"	106	49	57	123	63	60	116	66	50	"A0A3S1BQW8"	"A0A3S1BQW8_ELYCH"	"Synergin gamma"	737	""	""	""
"EGW08_002891"	177	95	82	239	114	125	242	130	112	"A0A3S1BR14"	"A0A3S1BR14_ELYCH"	"RNA helicase (EC 3.6.4.13)"	778	""	"defense response to virus [GO:0051607]; innate immune response [GO:0045087]"	"GO:0003723; GO:0003724; GO:0005524; GO:0005737; GO:0016787; GO:0045087; GO:0046872; GO:0051607"
"EGW08_002892"	721	361	360	871	469	402	777	383	394	"A0A3S1HZQ2"	"A0A3S1HZQ2_ELYCH"	"Phospholipase A2 domain-containing protein"	192	""	"arachidonic acid secretion [GO:0050482]; lipid catabolic process [GO:0016042]; phospholipid metabolic process [GO:0006644]"	"GO:0004623; GO:0005509; GO:0005576; GO:0006644; GO:0016020; GO:0016042; GO:0050482"
"EGW08_002893"	2	2	0	5	3	2	1	0	1	"A0A433U6C1"	"A0A433U6C1_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	285	""	""	"GO:0016020"
"EGW08_002894"	6	4	2	7	4	3	13	9	4	"A0A3S1ADW4"	"A0A3S1ADW4_ELYCH"	"BTB domain-containing protein"	697	""	""	""
"EGW08_002895"	20	8	12	17	7	10	14	7	7	"A0A3S1A330"	"A0A3S1A330_ELYCH"	"DNA helicase (EC 3.6.4.12)"	1061	""	"DNA recombination [GO:0006310]; DNA replication [GO:0006260]"	"GO:0003676; GO:0004386; GO:0005524; GO:0005634; GO:0006260; GO:0006310; GO:0008270; GO:0016787"
"EGW08_002896"	1	1	0	0	0	0	2	2	0	"A0A3S1CD12"	"A0A3S1CD12_ELYCH"	"Endonuclease-reverse transcriptase"	214	""	""	"GO:0005524; GO:0016020"
"EGW08_002897"	0	0	0	1	1	0	0	0	0	"A0A433U6D0"	"A0A433U6D0_ELYCH"	"Sodium-dependent phosphate transport protein 2A"	437	""	"sodium-dependent phosphate transport [GO:0044341]"	"GO:0005436; GO:0016324; GO:0044341"
"EGW08_002898"	3	2	1	3	3	0	0	0	0	"A0A3S1BIW7"	"A0A3S1BIW7_ELYCH"	"AMP-binding enzyme C-terminal domain-containing protein"	140	""	""	""
"EGW08_002899"	0	0	0	2	2	0	2	1	1	"A0A3S0ZYP9"	"A0A3S0ZYP9_ELYCH"	"AMP-dependent synthetase/ligase domain-containing protein"	241	""	""	""
"EGW08_002900"	2	2	0	3	1	2	2	1	1	"A0A3S1BUY0"	"A0A3S1BUY0_ELYCH"	"AMP-dependent synthetase/ligase domain-containing protein"	461	""	""	""
"EGW08_002901"	110	63	47	160	73	87	142	80	62	"A0A433U6C7"	"A0A433U6C7_ELYCH"	"EF-hand domain-containing protein"	167	""	""	"GO:0005509"
"EGW08_002902"	92	39	53	106	53	53	76	37	39	"A0A433U6C5"	"A0A433U6C5_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	923	""	""	"GO:0004930; GO:0016020"
"EGW08_002903"	41	15	26	50	26	24	54	34	20	"A0A433U6D3"	"A0A433U6D3_ELYCH"	"C1q domain-containing protein"	206	""	""	""
"EGW08_002904"	2085	1074	1011	2286	1172	1114	2376	1208	1168	"A0A433U6F8"	"A0A433U6F8_ELYCH"	"RNA-binding protein NOB1"	478	""	"ribosomal small subunit biogenesis [GO:0042274]"	"GO:0004521; GO:0005634; GO:0042274; GO:0046872"
"EGW08_002905"	54	27	27	63	28	35	72	39	33	"A0A433U6D8"	"A0A433U6D8_ELYCH"	"Myosin motor domain-containing protein"	581	""	""	"GO:0003774; GO:0003779; GO:0005524; GO:0016459"
"EGW08_002906"	99	50	49	136	61	75	116	58	58	"A0A433U630"	"A0A433U630_ELYCH"	"WSC domain-containing protein"	684	""	""	""
"EGW08_002907"	829	427	402	955	492	463	898	479	419	"A0A3S1BQX3"	"A0A3S1BQX3_ELYCH"	"Chitin-binding type-2 domain-containing protein"	731	""	""	"GO:0005576; GO:0008061"
"EGW08_002908"	14	7	7	14	9	5	19	9	10	"A0A3S1HZK3"	"A0A3S1HZK3_ELYCH"	"Protein kinase domain-containing protein"	499	""	"protein phosphorylation [GO:0006468]"	"GO:0004713; GO:0005524; GO:0006468"
"EGW08_002909"	0	0	0	0	0	0	0	0	0	"A0A433U646"	"A0A433U646_ELYCH"	"ABC transmembrane type-1 domain-containing protein"	163	""	""	"GO:0004932; GO:0016020"
"EGW08_002910"	185	86	99	268	138	130	210	108	102	"A0A3S1ADS8"	"A0A3S1ADS8_ELYCH"	"Laminin EGF-like domain-containing protein"	1256	""	""	""
"EGW08_002911"	43	19	24	50	25	25	41	23	18	"A0A3S1A2Z9"	"A0A3S1A2Z9_ELYCH"	"Laminin EGF-like domain-containing protein"	862	""	""	"GO:0005604; GO:0016020"
"EGW08_002912"	11	5	6	16	8	8	9	3	6	"A0A3S1CCX6"	"A0A3S1CCX6_ELYCH"	"Hyaluronan-mediated motility receptor C-terminal domain-containing protein"	190	""	""	"GO:0005540; GO:0005737; GO:0005819"
"EGW08_002913"	30	23	7	37	21	16	30	15	15	"A0A3S1BIT6"	"A0A3S1BIT6_ELYCH"	"ETS domain-containing protein"	372	""	"regulation of transcription by RNA polymerase II [GO:0006357]"	"GO:0003700; GO:0005634; GO:0006357; GO:0043565"
"EGW08_002914"	0	0	0	0	0	0	0	0	0	"A0A433U654"	"A0A433U654_ELYCH"	"Uncharacterized protein"	120	""	""	""
"EGW08_002915"	0	0	0	0	0	0	0	0	0	"A0A433U6J2"	"A0A433U6J2_ELYCH"	"Uncharacterized protein"	136	""	""	""
"EGW08_002916"	70	26	44	86	42	44	85	35	50	"A0A3S0ZYL9"	"A0A3S0ZYL9_ELYCH"	"Uncharacterized protein"	606	""	""	""
"EGW08_002917"	198	95	103	226	116	110	219	133	86	"A0A433U683"	"A0A433U683_ELYCH"	"Uncharacterized protein"	250	""	"mRNA splicing, via spliceosome [GO:0000398]"	"GO:0000398; GO:0003723; GO:0046872; GO:0089701"
"EGW08_002918"	37	18	19	41	23	18	47	19	28	"A0A433U655"	"A0A433U655_ELYCH"	"Uncharacterized protein"	252	""	""	""
"EGW08_002919"	248	116	132	279	137	142	268	120	148	"A0A433U661"	"A0A433U661_ELYCH"	"Sulfotransferase domain-containing protein"	327	""	""	"GO:0008146"
"EGW08_002920"	64	31	33	97	45	52	86	42	44	"A0A3S1BUU4"	"A0A3S1BUU4_ELYCH"	"AAA+ ATPase domain-containing protein"	1705	""	"microtubule-based movement [GO:0007018]"	"GO:0005524; GO:0005737; GO:0005874; GO:0007018; GO:0008569; GO:0016887; GO:0030286; GO:0045505; GO:0051959"
"EGW08_002921"	80	42	38	78	44	34	80	45	35	"A0A3S0ZXR8"	"A0A3S0ZXR8_ELYCH"	"Dynein heavy chain coiled coil stalk domain-containing protein"	540	""	"microtubule-based movement [GO:0007018]"	"GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"EGW08_002922"	120	65	55	151	80	71	130	56	74	"A0A433U662"	"A0A433U662_ELYCH"	"Dynein heavy chain ATP-binding dynein motor region domain-containing protein"	714	""	"microtubule-based movement [GO:0007018]"	"GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"EGW08_002923"	392	192	200	486	253	233	442	218	224	"A0A433U651"	"A0A433U651_ELYCH"	"Dynein heavy chain C-terminal domain-containing protein"	1092	""	"microtubule-based movement [GO:0007018]"	"GO:0007018; GO:0008569; GO:0030286; GO:0045505; GO:0051959"
"EGW08_002924"	463	228	235	481	234	247	493	234	259	"A0A433U671"	"A0A433U671_ELYCH"	"Ig-like domain-containing protein"	567	""	""	"GO:0016020"
"EGW08_002925"	4	3	1	0	0	0	3	1	2	"A0A3S1BQU3"	"A0A3S1BQU3_ELYCH"	"G-protein coupled receptors family 1 profile domain-containing protein"	365	""	""	"GO:0005886; GO:0008528"
"EGW08_002926"	0	0	0	0	0	0	0	0	0	"A0A3S1BQY3"	"A0A3S1BQY3_ELYCH"	"Uncharacterized protein"	103	""	""	""
"EGW08_002927"	0	0	0	0	0	0	0	0	0	"A0A433U694"	"A0A433U694_ELYCH"	"Uncharacterized protein"	101	""	""	""
"EGW08_002928"	33	19	14	37	16	21	35	13	22	"A0A3S1HZL5"	"A0A3S1HZL5_ELYCH"	"Uncharacterized protein"	122	""	""	""
"EGW08_002929"	18	6	12	41	23	18	32	14	18	"A0A433U667"	"A0A433U667_ELYCH"	"Core-binding factor subunit beta"	290	""	""	"GO:0003713; GO:0005634"
"EGW08_002930"	3	2	1	7	2	5	6	2	4	"A0A3S1ADU0"	"A0A3S1ADU0_ELYCH"	"Uncharacterized protein"	294	""	""	""
"EGW08_002931"	40	27	13	42	22	20	32	19	13	"A0A433U699"	"A0A433U699_ELYCH"	"UBC core domain-containing protein"	272	""	""	""
"EGW08_002932"	2	2	0	3	3	0	2	2	0	"A0A3S1A306"	"A0A3S1A306_ELYCH"	"C2H2-type domain-containing protein"	180	""	""	""
"EGW08_002933"	34	19	15	55	29	26	63	30	33	"A0A433U660"	"A0A433U660_ELYCH"	"28S ribosomal protein S27, mitochondrial"	473	""	""	""
"EGW08_002934"	53	25	28	82	43	39	65	37	28	"A0A433U680"	"A0A433U680_ELYCH"	"RING-Gid-type domain-containing protein"	393	""	"proteasome-mediated ubiquitin-dependent protein catabolic process [GO:0043161]"	"GO:0005737; GO:0043161; GO:0046872; GO:0061630"
